Nome da empresa,Motivos
HP Brasil,"Tratam os estagiários como se fossem colaboradores. Não existe plano de estágio ou de crescimento. Fica 2 anos esperando uma vaga CLT, gerentes fazem promessas sobre a efetivação e não são cumpridas."
HRtech,"Empresinha fundo de quintal, explora pra pagar salario minimo, passei dois anos la como qualidade de testes, mas ganhando salario de suporte, quando cobrei aumento me repreenderam ."
HS Prevent,"Ambiente muito tóxico, fazem terror psicológico em todos quando um erra, muita grosseria. Superiores nunca pensam no trabalhador, falam pra pedir atestado somente em caso de morte, aí vc faz isso e eles te demitem sem aviso prévio pq lá é alta rotatividade, contratam em massa e demitem em massa. Cobram metas altas mesmo sendo um emprego de risco. Pagam abaixo da média mesmo sendo a empresa que entrega na área, o VR que dão não cobre o valor dos restaurantes próximos a empresa, que é perto da Paulista, e ainda acham que são a melhor empresa do mundo por dar um balão e um chocolate no aniversário dos colaboradores. Ou seja, exigem o máximo mas dão o mínimo."
HS Prevent,"Claro favoritismo com algumas pessoas. ""Superexploração"" (há funções que seriam ""ajudante de superiores e treinamento"" para cargos superiores mas o colaborador não recebe a mais por isso e pode nem subir de cargo), para subir de cargo você tem que fazer prova, não fazem uma análise individual de você por merecimento. 8H48 (ou 8H na semana e 4h no sábado) de carga horária diária e ainda querem que faça hora extra fim de semana, sugam sua vida. "
HS Prevent,"Tive burnout (pressão psicológica no trabalho e ambiente tóxico) e passei a usar óculos (excesso de uso computador, foco excessivo nas tarefas)"
HS Prevent,"Ambiente muito tóxico, desenvolvi ansiedade."
https://howeb.com.br,"Só alcólatra nessa empresa: Se você não bebe te obrigam, cultura completamente exploratória, e um salário que mais parece uma esmola. "
https://hqporner.com,"Trabalho insalubre, está sempre te explorando e metendo a porra em você."
https://pornhub.com,"Trabalho insalubre, está sempre te explorando e metendo a porra em você."
https://sambaporno.com,"Trabalho insalubre, está sempre te explorando e metendo a porra em você."
https://www.linkedin.com/company/wiz-co/,"Assédio moral e sexual rolam soltos, com aval da alta diretoria. Todo mundo que sai de lá, sai com burnout. Ninguém é promovido por merecer, só quem puxa saco (ou literalmente lambe eles)"
https://www.meta.com.br/,"Pressão velada por horas extras, não obrigando a fazer, mas sempre na insistência semanal,  caso não siga fugindo das extras, é convidado a se retirar. "
https://xvideos.com,"Trabalho insalubre, está sempre te explorando e metendo a porra em você."
Huawei,Cultura preconceituosa
Huawei,"Trabalho escravizado, muita pressão!"
Huawei,"Ambiente competitivo, pesado, ninguém se ajuda, um puxa tapete do outro. Alta rotatividade."
Huawei,Chineses
Huawei,Chineses
Huawei,Chineses
Huawei,Chefes chineses que nao se importam em entender a cultura local. Há etarismo. Mulheres nao sao vistas com grande potencial de crescimento. Exploram trabalhar sem ter direito a banco de horas
Huawei,"Trabalho sem reconhecer hora extra ou banco de horas. Nao há alteração de cargo na carteira de trabalho, apenas nos sistemas internos. Falta de empatia dos gestores. "
Hub Floripa,"Além de vc ser PJ a empresa quer controlar tudo o que faz, não é atoa que tomou um processo recentemente "
HUGE NETWORKS,ela existir
Humanitarian,"Abuso psicológico,  péssima gestão de recursos humanos, promovem funcionários e não dão treinamento para a gestão de pessoas. Desvio de função, vão vestir a camisa da empresa na marra, fazer funcionário sacrificar hora de almoço. Tóxica é apelido."
Hurb,"Cultura tóxica, lavagem cerebral, não entregam o produto para os clientes, desrespeito, assédio moral, casos de estupro, lideranças tóxicas e despreparadas, CEO maluco, uma bagunça. "
Hurb,"Demitiram CLTs, não pagaram recisão e salários."
Hurb,"O coordenador de cx WN é um chefe que tem claramente seus preferidos, está em grupos no wpp com esses preferidos e trata mal e mancha a imagem de quem não está dentro desse grupo escolhido. Além disso vive inflando o discurso do hurb estar quebrando ou que tá procurando outro lugar pra trabalhar causando insegurança e ansiedade em consultores e nos seus subordinados "
hurb,"o dono é toxico, nao paga os direitos trabalhistas e se denomina o elon musk brasileiro"
Hurb,"Empresa lixo, demite os funcionarios não paga recisão nem salarios, imagina 400 pessoas desempregadas sem receber recisão e nem poder dar entrada no seguro desemprego por que ele não pagaram a rescisão, só com processo na justiça, João (CTO da Hurb) Vai tomar no seu cu"
Hurst Capital,"Elevado índice de turnover, gestores despreparados."
HVB Pedreira- Grupo Britec,"Empresa de familiar, os donos são tóxicos, tratam os funcionários como se fosse lixo, escraviza os colaboradores, fora que tem inúmeros de processos trabalhistas."
HXtos,"Assédio moral, contratam PJ pra não arcar com direitos trabalhistas, usam coisas como mudar de país como moeda pra prender os funcionários (e sobrecarregam com jornadas de 10+ horas diárias de trabalho)"
Hydro,"Empresa não prega o que está no código de ética. De inclusiva não tem nada. Não é nada como nas suas propagandas. Muito nepotismo, plano de carreira que quase não funciona, processos arcaicos, lideranças péssimas que encobrem atrocidades. É uma empresa que odeia mulheres, PCD's, LGBTQIAP+ e só contratam esse público para cumprir cotas. Na hora de conseguir certificações importantes, coagem e ameaçam funcionários para falarem só o que eles querem. Essa empresa demite muitas pessoas doentes com doenças ocupacionais e não estão nem aí. Essa empresa e suas joint ventures como a Albras é só propaganda enganosa. Foi a pior empresa que eu já trabalhei."
Hypera Pharma (Brianfarma) Anápolis Go,"Ambiente muito pesado, liderança com ar de superioridade, rola muito assédio moral e sexual, e os envolvidos não quase nunca tem punições (geralmente vem sempre de cargos altos de liderança/coordenação/gestão, lugar onde você só sobe de cargo se puxar muito saco, ambiente onde querem que você produza a todo custo, sem nenhuma qualidade, tudo eles escondem com um pano e oram pra não ser pego fora da empresa (digo isso por experiência, porque já fui obrigado a alterar algumas coisas para mandar para o mercado, por isso não uso mais nada da marcas deles) empresa só tem nome e imagem, lá dentro é totalmente diferente, a vida só é linda pra quem trabalha no RH, saiu de lá pra área produtiva é cada um por si"
Hypera Pharma (Goiânia),"Na área de TI, mesmo com ações trabalhistas, os gerentes praticam assédio moral com seus funcionários com o aval da alta direção. Não é atoa que a rotatividade lá é alta, com colaboradores inclusive adoecendo. Mesmo com inúmeras reclamações inclusive no compliance, tais gerentes continuam até hoje aplicando microgerenciamento e uma gestão ultrapassada de comando e controle."
Hyperlocal,"Os gestores são completamente toxicos e gritam com os funcionários só para inflar o próprio ego, falta de transparência, na época das eleições induziram os funcionários a votar em certos políticos."
Hyperlocal,"Gestor comercial pessimo, mais conhecido como Obama. Adorava coagir os funcionários, chamando inclusive publicamente de incompetente por não vender sistema de gestao para saloes de beleza em plena pandemia. O cara conseguiu ser demitido da empresa depois de tantos processos perdidos pela empresa. Donos e C levels adoravam o indivíduo. Como o mesmo adorava dizer ""lamentável"""
Hyperlocal,Escraviza profissionais e paga pouco como PJ
Hyundai,Quase bati o carro uma vez porque o Robson não parava de ligar/importunar em pleno domingo
Hyundai Moto Brasil,"liderança é influenciado por massageador de ego. fui aprendiz, um analista que não gostava me viu fazendo exame admissional, este pelego comentou ao chefe que >ja havia me aprovado<: ""vai contratar fulana?? ela nem tem tamanho!"". estou com um X/marcada. não consigo entrar la por nada. "
i4pro,"Líderes tóxicos, misóginos, preconceituosos. Promoção e aumento somente para a panelinha."
i4pro,"Etarismo, favorecimento a pessoas por predileções pessoais, rh desorganizado e sem clareza nas explicações, profissionais e líderes que se juntam em áreas comuns para difamar colegas."
I4Pro,"Líderes tóxicos, mais de 20 funcionários já pediram demissão por causa de 2 chefes, RH sabe e não faz nada. Um deles ofende pessoalmente os profissionais, o outro roba o trabalho das pessoas e apresenta como dele e pra piorar ganha prêmio da empresa pelos trabalhos."
I4Pro,"Mentiras, enganações, prometem e nao cumprem. Rh totalmente ausente, tu fala com eles e eles demoram mais de uma semana pra visualizar e responder, isso quando respondem... Chefes com zero profissionalismo, promovem por amizade, avaliam mentindo e não tem consequência nenhuma pra eles"
I4Pro,"Chefes incompetentes, mentirosos, vários funcionarios já pediram demissão, principalmente na ti devido a chefes tóxicos e mentirosos. E o RH não faz nada mesmo sabendo de tudo"
I4Pro,"Há diversos casos de denúncia sobre a conduta de gestores e nada nunca é feito. Sempre tentam driblar as cobranças dos funcionários com discursos ensaiados e se fazem de diversos, quando na verdade acobertam e validam atitudes condenáveis."
I4Pro,"Assédio moral, você é humilhado, maltratado a todo tempo, cultura da empresa é péssima, pior lugar para se trabalhar."
I4Pro,Favoritismo extremo com funcionários incompetentes/assedio/importunação sexual
I4Pro,"Assédio, desvio de função, brigas nas meetings com palavrões, burnout, diretores e gerentes ditadores, lacração, gente incompetente, layoffs constantes e puxam tapete se você quiser trabalhar certo."
I4Pro,"Assédio moral com aval da diretoria, por ""Amizade/Familia"". Dando burnout na equipe. Varios se demitiram por causa desses chefes, RH e diretoria sabem e não fazem nada"
I4Pro,"durante os calls ofensas e assédio moral são comuns. O clima entre equipes na empresa é muito ruim. Inclusive ja virou rotina os funcionarios abrirem call pra poder desabafar entre eles, pois a perseguição e o assedio dos gestores extrapola todos os limites"
I4Pro,"Empresa muito tóxica, gritarias, palavrões e ofensas o tempo inteiro, e o que acontece no dia a dia te deixa doente. Gestão despreperada e muito mal educada, não sabe o que é respeito. Um lixo de empresa literalmente."
I4PRO,"Uma das empresas mais tóxicas de se trabalhar. Em feedbacks receber todos os  tipos de ofensas e diminuição, como: 'Burro, incompetente, idiota, cego, lento, etc"" é normal... O salário e benefícios que são bons, tentam disfarçar o inferno que é estar nessa empresa e conviver com as pessoas mais escrotas e despreparadas de todas."
I4Pro,"Não trabalhe nessa empresa, principalmente na área de TI, chefes (Sergio e Alexandre) com histórico de despreparo e assedio moral com os colaboradores (inclusive em empresas anteriores), e se voce denunciar, pode ter certeza que eles vão avisá-los que tu reclamou e vai aumentar a perseguição ate o ponto de tu se demitir ou te demitirem."
